Time(s),CH1V,CH2V
-3.550000e-05,-5.333333e-02,1.289333e+00
-3.500000e-05,-2.480000e-02,1.323467e+00
-3.450000e-05,-3.573333e-02,1.372800e+00
-3.400000e-05,-2.933333e-02,1.409067e+00
-3.350000e-05,-2.933333e-02,1.462400e+00
-3.300000e-05,-3.360000e-02,1.507200e+00
-3.250000e-05,-6.880000e-02,1.526400e+00
-3.200000e-05,-8.213334e-02,1.554133e+00
-3.150000e-05,-5.333333e-02,1.598933e+00
-3.100000e-05,-3.360000e-02,1.618133e+00
-3.050000e-05,-5.786667e-02,1.678133e+00
-3.000000e-05,-4.240000e-02,1.725067e+00
-2.950000e-05,-4.693333e-02,1.759200e+00
-2.900000e-05,-4.693333e-02,1.818933e+00
-2.850000e-05,-6.880000e-02,1.844533e+00
-2.800000e-05,-9.093334e-02,1.882933e+00
-2.750000e-05,-6.213333e-02,1.906400e+00
-2.700000e-05,-3.360000e-02,1.955733e+00
-2.650000e-05,-4.026667e-02,1.987733e+00
-2.600000e-05,-4.666667e-02,2.024000e+00
-2.550000e-05,-2.480000e-02,2.083733e+00
-2.500000e-05,-3.360000e-02,2.130667e+00
-2.450000e-05,-6.880000e-02,2.169067e+00
-2.400000e-05,-6.000000e-02,2.173333e+00
-2.350000e-05,-5.120000e-02,2.216267e+00
-2.300000e-05,-2.480000e-02,2.267467e+00
-2.250000e-05,-3.813333e-02,2.299467e+00
-2.200000e-05,-3.813333e-02,2.331467e+00
-2.150000e-05,-3.146667e-02,2.401867e+00
-2.100000e-05,-2.480000e-02,2.455200e+00
-2.050000e-05,-6.453333e-02,2.468267e+00
-2.000000e-05,-7.333333e-02,2.489600e+00
-1.950000e-05,-7.333333e-02,2.515200e+00
-1.900000e-05,-4.240000e-02,2.579200e+00
-1.850000e-05,-4.453333e-02,2.604800e+00
-1.800000e-05,-3.360000e-02,2.647467e+00
-1.750000e-05,-2.693333e-02,2.696533e+00
-1.700000e-05,-2.053333e-02,2.750133e+00
-1.650000e-05,-5.573333e-02,2.771467e+00
-1.600000e-05,-8.640000e-02,2.788533e+00
-1.550000e-05,-5.333333e-02,2.831200e+00
-1.500000e-05,-4.240000e-02,2.886667e+00
-1.450000e-05,-2.933333e-02,2.910133e+00
-1.400000e-05,-5.120000e-02,2.959200e+00
-1.350000e-05,-2.266667e-02,2.993333e+00
-1.300000e-05,-2.933333e-02,3.049067e+00
-1.250000e-05,-5.333333e-02,3.055467e+00
-1.200000e-05,-8.640000e-02,3.091733e+00
-1.150000e-05,-5.120000e-02,3.130133e+00
-1.100000e-05,-4.693333e-02,3.172800e+00
-1.050000e-05,-2.480000e-02,3.213333e+00
-1.000000e-05,-2.933333e-02,3.249600e+00
-9.500000e-06,-3.360000e-02,3.292533e+00
-9.000000e-06,-1.600000e-02,3.335200e+00
-8.500000e-06,-4.240000e-02,3.356800e+00
-8.000000e-06,-8.640000e-02,3.394933e+00
-7.500000e-06,-4.240000e-02,3.446133e+00
-7.000000e-06,-1.173333e-02,3.480267e+00
-6.500000e-06,-2.693333e-02,3.505867e+00
-6.000000e-06,-3.813333e-02,3.544267e+00
-5.500000e-06,-2.480000e-02,3.587200e+00
-5.000000e-06,-1.600000e-02,3.646933e+00
-4.500000e-06,-3.146667e-02,3.664000e+00
-4.000000e-06,-8.640000e-02,3.693867e+00
-3.500000e-06,-4.693333e-02,3.732267e+00
-3.000000e-06,5.866667e-03,3.774933e+00
-2.500000e-06,1.514667e-01,3.811200e+00
-2.000000e-06,4.685333e-01,3.826133e+00
-1.500000e-06,9.376000e-01,3.886133e+00
-1.000000e-06,1.600267e+00,3.924533e+00
-5.000000e-07,2.351200e+00,3.920267e+00
2.800503e-18,2.978933e+00,3.920267e+00
5.000000e-07,3.505067e+00,3.933067e+00
1.000000e-06,3.899200e+00,3.928800e+00
1.500000e-06,4.176800e+00,3.901067e+00
2.000000e-06,4.366133e+00,3.898933e+00
2.500000e-06,4.520267e+00,3.875467e+00
3.000000e-06,4.630400e+00,3.877600e+00
3.500000e-06,4.711733e+00,3.821867e+00
4.000000e-06,4.753600e+00,3.792000e+00
4.500000e-06,4.830667e+00,3.774933e+00
5.000000e-06,4.907733e+00,3.740800e+00
5.500000e-06,4.916533e+00,3.710933e+00
6.000000e-06,4.925333e+00,3.672533e+00
6.500000e-06,4.952000e+00,3.668267e+00
7.000000e-06,4.960800e+00,3.634133e+00
7.500000e-06,4.952000e+00,3.606400e+00
8.000000e-06,4.943200e+00,3.570133e+00
8.500000e-06,4.956267e+00,3.529333e+00
9.000000e-06,5.000267e+00,3.493067e+00
9.500000e-06,5.009067e+00,3.476000e+00
1.000000e-05,5.000267e+00,3.441867e+00
1.050000e-05,4.993600e+00,3.437600e+00
1.100000e-05,4.987200e+00,3.399200e+00
1.150000e-05,4.973867e+00,3.367200e+00
1.200000e-05,4.916533e+00,3.322400e+00
1.250000e-05,4.984800e+00,3.305333e+00
1.300000e-05,5.009067e+00,3.241067e+00
1.350000e-05,4.998133e+00,3.241067e+00
1.400000e-05,4.978400e+00,3.215467e+00
1.450000e-05,4.987200e+00,3.192000e+00
1.500000e-05,5.017867e+00,3.151467e+00
1.550000e-05,4.969600e+00,3.130133e+00
1.600000e-05,4.934134e+00,3.113067e+00
1.650000e-05,4.978400e+00,3.057600e+00
1.700000e-05,5.000267e+00,3.027733e+00
1.750000e-05,5.002400e+00,2.997600e+00
1.800000e-05,4.982666e+00,2.963467e+00
1.850000e-05,4.993600e+00,2.950667e+00
1.900000e-05,4.996000e+00,2.920800e+00
1.950000e-05,4.956267e+00,2.895200e+00
2.000000e-05,4.938667e+00,2.835467e+00
2.050000e-05,4.976000e+00,2.812000e+00
2.100000e-05,4.991467e+00,2.784267e+00
2.150000e-05,4.987200e+00,2.762933e+00
2.200000e-05,4.969600e+00,2.724267e+00
2.250000e-05,4.991467e+00,2.715733e+00
2.300000e-05,4.987200e+00,2.673067e+00
2.350000e-05,4.965067e+00,2.658133e+00
2.400000e-05,4.938667e+00,2.604800e+00
2.450000e-05,4.958400e+00,2.579200e+00
